Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu
,,,,9.98708,1.276088,,,9.99083,39.14814,9.9875,0.00716535,9.9875,2.608389,9.9925,0.01887212,9.98958,0.05474933,9.98792,3.379673,,,,,9.99167,1.513504,,,9.99208,0.767197,9.98875,0.9642441,,,,,9.98917,6.598278,9.98792,2.706383,9.99125,-0.2662281,,,9.98833,5.819727,9.99333,0.3879886,,,,,,,,,,,9.99083,3.581615,9.9875,4.171546,9.98917,3.916621,,,,,,,,,9.99,1.111537,,,9.99042,3.755097,,
,,,,9.99375,1.277955,,,9.9975,39.9494,9.99417,0.006812128,9.99417,2.465082,9.99917,0.01932626,9.99625,0.05510255,9.99458,3.385174,,,,,9.99833,1.507146,,,9.99875,0.7896518,9.99542,0.9724187,,,,,9.99583,6.604384,9.99458,2.711782,9.99792,-0.2670354,,,9.995,4.921182,10,0.3401018,,,,,,,,,,,9.9975,3.584996,9.99417,4.102365,9.99583,3.89356,,,,,,,,,9.99667,1.11507,,,9.99708,3.761506,,
,,,,10.0004,1.279318,,,10.0042,40.54614,10.0008,0.006812128,10.0008,2.36618,10.0058,0.0192758,10.0029,0.05555669,10.0013,3.390977,,,,,10.005,1.50321,,,10.0054,0.8118039,10.0021,0.9805428,,,,,10.0025,6.610994,10.0013,2.717181,10.0046,-0.2671868,,,10.0017,4.393873,10.0067,0.2984721,,,,,,,,,,,10.0042,3.588377,10.0008,3.998467,10.0025,3.875748,,,,,,,,,10.0033,1.117895,,,10.0038,3.768167,,
,,,,10.0071,1.280428,,,10.0108,40.93176,10.0075,0.00711489,10.0075,2.29816,10.0125,0.01882166,10.0096,0.05575853,10.0079,3.39683,,,,,10.0117,1.501847,,,10.0121,0.8335522,10.0087,0.9882632,,,,,10.0092,6.617957,10.0079,2.721723,10.0113,-0.2664299,,,10.0083,4.0459,10.0133,0.2623931,,,,,,,,,,,10.0108,3.591657,10.0075,3.883418,10.0092,3.86177,,,,,,,,,10.01,1.120469,,,10.0104,3.775181,,
,,,,10.0137,1.281437,,,10.0175,41.10302,10.0142,0.007619492,10.0142,2.251181,10.0192,0.01816568,10.0162,0.05575853,10.0146,3.402885,,,,,10.0183,1.502756,,,10.0188,0.8546446,10.0154,0.9957818,,,,,10.0158,6.625072,10.0146,2.724448,10.0179,-0.2652693,,,10.015,3.796222,10.02,0.231461,,,,,,,,,,,10.0175,3.595038,10.0142,3.783557,10.0158,3.851174,,,,,,,,,10.0167,1.122891,,,10.0171,3.782447,,
,,,,10.0204,1.282143,,,10.0242,41.06154,10.0208,0.008275474,10.0208,2.218534,10.0258,0.01786291,10.0229,0.05580899,10.0213,3.409395,,,,,10.025,1.505985,,,10.0254,0.8750305,10.0221,1.003401,,,,,10.0225,6.632238,10.0213,2.725053,10.0246,-0.2640078,,,10.0217,3.609167,10.0267,0.2047675,,,,,,,,,,,10.0242,3.598519,10.0208,3.722652,10.0225,3.843453,,,,,,,,,10.0233,1.125061,,,10.0237,3.789663,,
,,,,10.0271,1.282396,,,10.0308,40.81292,10.0275,0.009082838,10.0275,2.195675,10.0325,0.01816568,10.0296,0.05585945,10.0279,3.416156,,,,,10.0317,1.511435,,,10.0321,0.8945586,10.0288,1.011071,,,,,10.0292,6.638999,10.0279,2.723741,10.0312,-0.2622922,,,10.0283,3.466717,10.0333,0.181354,,,,,,,,,,,10.0308,3.601951,10.0275,3.711601,10.0292,3.838407,,,,,,,,,10.03,1.126978,,,10.0304,3.796677,,
,,,,10.0337,1.282345,,,10.0375,40.36691,10.0342,0.009991122,10.0342,2.179477,10.0392,0.01872074,10.0363,0.05575853,10.0346,3.422666,,,,,10.0383,1.517843,,,10.0388,0.9134812,10.0354,1.01864,,,,,10.0358,6.645155,10.0346,2.72147,10.0379,-0.2602233,,,10.035,3.357824,10.04,0.1608671,,,,,,,,,,,10.0375,3.605382,10.0342,3.74223,10.0358,3.835581,,,,,,,,,10.0367,1.128896,,,10.0371,3.80364,,
,,,,10.0404,1.282143,,,10.0442,39.73736,10.0408,0.01089941,10.0408,2.168124,10.0458,0.01942718,10.0429,0.05565761,10.0412,3.428822,,,,,10.045,1.523747,,,10.0454,0.932101,10.0421,1.026411,,,,,10.0425,6.650706,10.0412,2.718947,10.0446,-0.2580031,,,10.0417,3.274212,10.0467,0.1429033,,,,,,,,,,,10.0442,3.608965,10.0408,3.794961,10.0425,3.83437,,,,,,,,,10.0433,1.131066,,,10.0437,3.810402,,
,,,,10.0471,1.281639,,,10.0508,38.94161,10.0475,0.01170677,10.0475,2.160555,10.0525,0.02023454,10.0496,0.05580899,10.0479,3.434826,,,,,10.0517,1.529096,,,10.0521,0.9504181,10.0488,1.034687,,,,,10.0492,6.65555,10.0479,2.717232,10.0512,-0.2558837,,,10.0483,3.209572,10.0533,0.127412,,,,,,,,,,,10.0508,3.612648,10.0475,3.852183,10.0492,3.834169,,,,,,,,,10.05,1.133387,,,10.0504,3.816709,,
,,,,10.0538,1.28068,,,10.0575,37.99936,10.0542,0.01231229,10.0542,2.156165,10.0592,0.02094099,10.0563,0.05626313,10.0546,3.44073,,,,,10.0583,1.534495,,,10.0587,0.9684323,10.0554,1.043517,,,,,10.0558,6.659284,10.0546,2.716626,10.0579,-0.2538653,,,10.055,3.158759,10.06,0.114141,,,,,,,,,,,10.0575,3.616584,10.0542,3.900473,10.0558,3.83437,,,,,,,,,10.0567,1.135708,,,10.0571,3.822613,,
,,,,10.0604,1.279469,,,10.0642,36.93329,10.0608,0.01296827,10.0608,2.154045,10.0658,0.02119329,10.0629,0.05696958,10.0612,3.44618,,,,,10.065,1.539793,,,10.0654,0.986043,10.0621,1.0526,,,,,10.0625,6.661706,10.0612,2.717181,10.0646,-0.2517964,,,10.0617,3.118088,10.0667,0.1027874,,,,,,,,,,,10.0642,3.621176,10.0608,3.929538,10.0625,3.834522,,,,,,,,,10.0633,1.138332,,,10.0638,3.828012,,
,,,,10.0671,1.278258,,,10.0708,35.76816,10.0675,0.01352334,10.0675,2.153238,10.0725,0.02094099,10.0696,0.05777694,10.0679,3.451125,,,,,10.0717,1.544436,,,10.0721,1.003199,10.0687,1.061733,,,,,10.0692,6.663069,10.0679,2.718342,10.0712,-0.2501313,,,10.0683,3.084935,10.0733,0.09320001,,,,,,,,,,,10.0708,3.626424,10.0675,3.93741,10.0692,3.834421,,,,,,,,,10.07,1.141107,,,10.0704,3.832958,,
,,,,10.0738,1.277148,,,10.0775,34.52972,10.0742,0.01377564,10.0742,2.153541,10.0792,0.02043638,10.0762,0.05893752,10.0746,3.455868,,,,,10.0783,1.549583,,,10.0787,1.019448,10.0754,1.070766,,,,,10.0758,6.66322,10.0746,2.719856,10.0779,-0.2488698,,,10.075,3.057384,10.08,0.08522729,,,,,,,,,,,10.0775,3.632126,10.0742,3.934433,10.0758,3.834118,,,,,,,,,10.0767,1.14363,,,10.0771,3.837196,,
,,,,10.0804,1.276038,,,10.0842,33.24314,10.0808,0.01377564,10.0808,2.155256,10.0858,0.0200327,10.0829,0.06019903,10.0813,3.460309,,,,,10.085,1.557101,,,10.0854,1.034586,10.0821,1.079394,,,,,10.0825,6.662009,10.0813,2.722076,10.0846,-0.2480119,,,10.0817,3.034526,10.0867,0.07886931,,,,,,,,,,,10.0842,3.638181,10.0808,3.935039,10.0825,3.833765,,,,,,,,,10.0833,1.145901,,,10.0838,3.840678,,
,,,,10.0871,1.275079,,,10.0908,31.93405,10.0875,0.01392702,10.0875,2.159192,10.0925,0.01967948,10.0896,0.06125869,10.0879,3.464699,,,,,10.0917,1.567294,,,10.0921,1.048765,10.0887,1.08772,,,,,10.0892,6.659587,10.0879,2.725053,10.0913,-0.2474569,,,10.0883,3.015855,10.0933,0.07387375,,,,,,,,,,,10.0908,3.64469,10.0875,3.946594,10.0892,3.833714,,,,,,,,,10.09,1.148222,,,10.0904,3.843605,,
,,,,10.0938,1.274373,,,10.0975,30.62763,10.0942,0.01417932,10.0942,2.166408,10.0992,0.01937672,10.0962,0.06191468,10.0946,3.469291,,,,,10.0983,1.579203,,,10.0988,1.062339,10.0954,1.095794,,,,,10.0958,6.656711,10.0946,2.728838,10.0979,-0.2473559,,,10.095,3.001071,10.1,0.06963509,,,,,,,,,,,10.0975,3.651654,10.0942,3.970916,10.0958,3.83432,,,,,,,,,10.0967,1.150896,,,10.0971,3.845875,,
,,,,10.1004,1.273918,,,10.1042,29.34695,10.1008,0.0143307,10.1008,2.178014,10.1058,0.01912442,10.1029,0.06216698,10.1013,3.473984,,,,,10.105,1.59207,,,10.1054,1.075458,10.1021,1.103716,,,,,10.1025,6.653835,10.1013,2.733329,10.1046,-0.2474064,,,10.1017,2.989465,10.1067,0.06574965,,,,,,,,,,,10.1042,3.658466,10.1008,4.011688,10.1025,3.835834,,,,,,,,,10.1033,1.153773,,,10.1037,3.847641,,
,,,,10.1071,1.273616,,,10.1108,28.11199,10.1075,0.01443162,10.1075,2.193203,10.1125,0.01907396,10.1096,0.06206606,10.1079,3.478525,,,,,10.1117,1.605997,,,10.1121,1.088023,10.1088,1.111336,,,,,10.1092,6.650656,10.1079,2.738274,10.1113,-0.2474064,,,10.1083,2.980836,10.1133,0.06221744,,,,,,,,,,,10.1108,3.665026,10.1075,4.085713,10.1092,3.838004,,,,,,,,,10.11,1.1568,,,10.1104,3.849004,,
,,,,10.1137,1.273666,,,10.1175,26.93965,10.1142,0.01448208,10.1142,2.208744,10.1192,0.01922534,10.1163,0.06171284,10.1146,3.482663,,,,,10.1183,1.620681,,,10.1188,1.100335,10.1154,1.118854,,,,,10.1158,6.647224,10.1146,2.742916,10.1179,-0.2473055,,,10.115,2.974882,10.12,0.05888706,,,,,,,,,,,10.1175,3.671485,10.1142,4.439035,10.1158,3.840476,,,,,,,,,10.1167,1.160232,,,10.1171,3.849761,,
,,,,10.1204,1.274171,,,10.1242,25.84375,10.1208,0.01448208,10.1208,2.221107,10.1258,0.01922534,10.1229,0.06141008,10.1212,3.486346,,,,,10.125,1.634759,,,10.1254,1.112597,10.1221,1.126322,,,,,10.1225,6.643591,10.1212,2.7466,10.1246,-0.247255,,,10.1217,2.971349,10.1267,0.05575853,,,,,,,,,,,10.1242,3.677944,10.1208,6.846239,10.1225,3.843403,,,,,,,,,10.1233,1.164117,,,10.1237,3.850316,,
,,,,10.1271,1.275079,,,10.1308,24.83329,10.1275,0.01422978,10.1275,2.228424,10.1325,0.01907396,10.1296,0.06115777,10.1279,3.489273,,,,,10.1317,1.64793,,,10.1321,1.12496,10.1288,1.133589,,,,,10.1292,6.639554,10.1279,2.74882,10.1312,-0.2470532,,,10.1283,2.969785,10.1333,0.0528823,,,,,,,,,,,10.1308,3.684049,10.1275,16.09625,10.1292,3.846985,,,,,,,,,10.13,1.168002,,,10.1304,3.850669,,
,,,,10.1337,1.276795,,,10.1375,23.91244,10.1342,0.01387656,10.1342,2.23019,10.1392,0.01887212,10.1363,0.06100639,10.1346,3.491342,,,,,10.1383,1.6611,,,10.1387,1.137474,10.1354,1.140502,,,,,,,10.1346,2.749678,10.1379,-0.2464981,,,10.135,2.970138,10.14,0.05040975,,,,,,,,,,,10.1375,3.689398,10.1342,36.6052,10.1358,3.851577,,,,,,,,,10.1367,1.171585,,,10.1371,3.851022,,
,,,,10.1404,1.279671,,,10.1442,23.0803,10.1408,0.01367472,10.1408,2.226607,10.1458,0.01897304,10.1429,0.06085501,10.1412,3.493007,,,,,10.145,1.67543,,,10.1454,1.150039,10.1421,1.14691,,,,,,,10.1412,2.749526,10.1446,-0.2457412,,,10.1417,2.972712,10.1467,0.04834088,,,,,,,,,,,10.1442,3.694343,10.1408,67.85188,10.1425,3.857834,,,,,,,,,10.1433,1.174764,,,10.1438,3.851224,,
,,,,10.1471,1.283859,,,10.1508,22.33096,10.1475,0.01362426,10.1475,2.219341,10.1525,0.01917488,10.1496,0.06075409,10.1479,3.494773,,,,,10.1517,1.691426,,,10.1521,1.162452,10.1487,1.153016,,,,,,,10.1479,2.748921,10.1512,-0.2449339,,,10.1483,2.977203,10.1533,0.04662523,,,,,,,,,,,10.1508,3.699036,10.1475,103.0373,10.1492,3.866715,,,,,,,,,10.15,1.17764,,,10.1504,3.851224,,
,,,,10.1538,1.288804,,,10.1575,21.65369,10.1542,0.0135738,10.1542,2.211974,10.1592,0.01942718,10.1562,0.06060271,10.1546,3.496842,,,,,10.1583,1.709239,,,10.1587,1.174815,10.1554,1.158768,,,,,,,10.1546,2.748416,10.1579,-0.2439247,,,10.155,2.982804,10.16,0.04501051,,,,,,,,,,,10.1575,3.703729,10.1542,132.3301,10.1558,3.87817,,,,,,,,,10.1567,1.180416,,,10.1571,3.851224,,
,,,,10.1604,1.294355,,,10.1642,21.03308,10.1608,0.01347288,10.1608,2.207483,10.1658,0.01983086,10.1629,0.06019903,10.1613,3.499315,,,,,10.165,1.729625,,,10.1654,1.187127,10.1621,1.164067,,,,,,,10.1613,2.748214,10.1646,-0.2424613,,,10.1617,2.988153,10.1667,0.04319394,,,,,,,,,,,10.1642,3.708371,10.1608,148.8479,10.1625,3.890583,,,,,,,,,10.1633,1.183141,,,10.1638,3.851275,,
,,,,10.1671,1.300158,,,10.1708,20.45072,10.1675,0.01362426,10.1675,2.206625,10.1725,0.02043638,10.1696,0.05959351,10.1679,3.502342,,,,,10.1717,1.75324,,,10.1721,1.199086,10.1687,1.169163,,,,,,,10.1679,2.748013,10.1713,-0.2405438,,,10.1683,2.992341,10.1733,0.04082231,,,,,,,,,,,10.1708,3.712862,10.1675,148.3516,10.1692,3.901634,,,,,,,,,10.17,1.185916,,,10.1704,3.851729,,
,,,,10.1738,1.305759,,,10.1775,19.88516,10.1742,0.01412886,10.1742,2.208341,10.1792,0.02114283,10.1762,0.05903845,10.1746,3.505975,,,,,10.1783,1.779883,,,10.1788,1.210591,10.1754,1.174411,,,,,,,10.1746,2.74776,10.1779,-0.2382731,,,10.175,2.994965,10.18,0.03794608,,,,,,,,,,,10.1775,3.717404,10.1742,130.9236,10.1758,3.909859,,,,,,,,,10.1767,1.18859,,,10.1771,3.852687,,
,,,,10.1804,1.310906,,,10.1842,19.3139,10.1808,0.01488576,10.1808,2.211318,10.1858,0.02189973,10.1829,0.05878614,10.1813,3.510012,,,,,10.185,1.808393,,,10.1854,1.221743,10.1821,1.179911,,,,,,,10.1813,2.747508,10.1846,-0.2359015,,,10.1817,2.995924,10.1867,0.03491847,,,,,,,,,,,10.1842,3.722046,10.1808,100.788,10.1825,3.914198,,,,,,,,,10.1833,1.191416,,,10.1837,3.8541,,
,,,,10.1871,1.315447,,,10.1908,18.71514,10.1875,0.01569313,10.1875,2.215203,10.1925,0.02255571,10.1896,0.05868522,10.1879,3.514301,,,,,10.1917,1.837307,,,10.1921,1.233046,10.1888,1.185563,,,,,,,10.1879,2.747357,10.1913,-0.2331766,,,10.1883,2.995722,10.1933,0.03199177,,,,,,,,,,,10.1908,3.726587,10.1875,66.09455,10.1892,3.914653,,,,,,,,,10.19,1.194444,,,10.1904,3.856068,,
,,,,10.1937,1.319787,,,10.1975,18.06909,10.1942,0.01675279,10.1942,2.219543,10.1992,0.0229594,10.1962,0.0588366,10.1946,3.518641,,,,,10.1983,1.866019,,,10.1988,1.244551,10.1954,1.191265,,,,,,,10.1946,2.747003,10.1979,-0.2303004,,,10.195,2.995217,10.2,0.02936784,,,,,,,,,,,10.1975,3.730624,10.1942,36.81042,10.1958,3.911877,,,,,,,,,10.1967,1.197421,,,10.1971,3.858541,,
,,,,10.2004,1.323622,,,10.2042,17.35947,10.2008,0.01791337,10.2008,2.223832,10.2058,0.02331262,10.2029,0.05929075,10.2012,3.522779,,,,,10.205,1.894932,,,10.2054,1.255854,10.2021,1.197118,,,,,,,10.2012,2.74665,10.2046,-0.2275755,,,10.2017,2.995369,10.2067,0.02684483,,,,,,,,,,,10.2042,3.734056,10.2008,18.15362,10.2025,3.907941,,,,,,,,,10.2033,1.200095,,,10.2037,3.861417,,
,,,,10.2071,1.327255,,,10.2108,16.57492,10.2075,0.0190235,10.2075,2.22802,10.2125,0.023464,10.2096,0.05984581,10.2079,3.526563,,,,,10.2117,1.925208,,,10.2121,1.267056,10.2088,1.202971,,,,,,,10.2079,2.746347,10.2112,-0.225103,,,10.2083,2.99668,10.2133,0.02467504,,,,,,,,,,,10.2108,3.737285,10.2075,9.614587,10.2092,3.904762,,,,,,,,,10.21,1.202265,,,10.2104,3.864546,,
,,,,10.2137,1.330787,,,10.2175,15.71058,10.2142,0.01998224,10.2142,2.232107,10.2192,0.02341354,10.2163,0.06004765,10.2146,3.530095,,,,,10.2183,1.958008,,,10.2188,1.278107,10.2154,1.208976,,,,,,,10.2146,2.746347,10.2179,-0.2230846,,,10.215,2.999103,10.22,0.02285848,,,,,,,,,,,10.2175,3.740615,10.2142,6.713277,10.2158,3.903148,,,,,,,,,10.2167,1.204334,,,10.2171,3.867926,,
,,,,10.2204,1.334067,,,10.2242,14.76844,10.2208,0.02084007,10.2208,2.236447,10.2258,0.02300986,10.2229,0.05999719,10.2212,3.533375,,,,,10.225,1.994339,,,10.2254,1.288855,10.2221,1.215284,,,,,,,10.2212,2.7466,10.2246,-0.2214699,,,10.2217,3.002382,10.2267,0.02144559,,,,,,,,,,,10.2242,3.744047,10.2208,5.753271,10.2225,3.903047,,,,,,,,,10.2233,1.206605,,,10.2238,3.871711,,
,,,,10.2271,1.336893,,,10.2308,13.75687,10.2275,0.02154651,10.2275,2.240837,10.2325,0.02250525,10.2296,0.05984581,10.2279,3.536302,,,,,10.2317,2.034505,,,10.2321,1.299048,10.2287,1.221944,,,,,,,10.2279,2.746802,10.2312,-0.2203597,,,10.2283,3.006621,10.2333,0.02043638,,,,,,,,,,,10.2308,3.747579,10.2275,5.371742,10.2292,3.903905,,,,,,,,,10.23,1.209027,,,10.2304,3.876202,,
,,,,10.2338,1.339063,,,10.2375,12.69079,10.2342,0.02215203,10.2342,2.245177,10.2392,0.02205111,10.2363,0.05959351,10.2346,3.538926,,,,,10.2383,2.077649,,,10.2387,1.308736,10.2354,1.229059,,,,,,,10.2346,2.746902,10.2379,-0.2199056,,,10.235,3.01202,10.24,0.01972994,,,,,,,,,,,10.2375,3.751111,10.2342,5.186351,10.2358,3.905116,,,,,,,,,10.2367,1.211499,,,10.2371,3.881753,,
,,,,10.2404,1.340879,,,10.2442,11.59036,10.2408,0.02280801,10.2408,2.249415,10.2458,0.02154651,10.2429,0.05908891,10.2413,3.541146,,,,,10.245,2.122508,,,10.2454,1.318525,10.2421,1.236628,,,,,,,10.2413,2.747054,10.2446,-0.2200065,,,10.2417,3.018984,10.2467,0.01907396,,,,,,,,,,,10.2442,3.754391,10.2408,5.085481,10.2425,3.906327,,,,,,,,,10.2433,1.214174,,,10.2438,3.888615,,
,,,,10.2471,1.342292,,,10.2508,10.47963,10.2475,0.0237163,10.2475,2.254058,10.2525,0.02089053,10.2496,0.05878614,10.2479,3.543013,,,,,10.2517,2.167367,,,10.2521,1.328415,10.2487,1.244652,,,,,,,10.2479,2.747205,10.2513,-0.2208139,,,10.2483,3.02731,10.2533,0.01861982,,,,,,,,,,,10.2508,3.757318,10.2475,5.029773,10.2492,3.907235,,,,,,,,,10.25,1.217151,,,10.2504,3.897143,,
,,,,10.2538,1.343352,,,10.2575,9.383934,10.2542,0.0247255,10.2542,2.259255,10.2592,0.02013362,10.2562,0.05888706,10.2546,3.544426,,,,,10.2583,2.212327,,,10.2587,1.338508,10.2554,1.252877,,,,,,,10.2546,2.747357,10.2579,-0.2218735,,,10.255,3.036595,10.26,0.01841798,,,,,,,,,,,10.2575,3.759588,10.2542,5.002928,10.2558,3.90784,,,,,,,,,10.2567,1.22033,,,10.2571,3.907184,,
,,,,10.2604,1.343856,,,10.2642,8.328357,10.2608,0.02558333,10.2608,2.264654,10.2658,0.01937672,10.2629,0.05929075,10.2613,3.545385,,,,,10.265,2.259053,,,10.2654,1.348801,10.2621,1.261001,,,,,,,10.2613,2.74776,10.2646,-0.2230846,,,10.2617,3.046434,10.2667,0.01841798,,,,,,,,,,,10.2642,3.761102,10.2608,4.996267,10.2625,3.908446,,,,,,,,,10.2633,1.223559,,,10.2637,3.918942,,
,,,,10.2671,1.344109,,,10.2708,7.335148,10.2675,0.02628977,10.2675,2.269751,10.2725,0.01867028,10.2696,0.05954305,10.2679,3.546243,,,,,10.2717,2.309564,,,10.2721,1.359449,10.2688,1.269074,,,,,,,10.2679,2.748517,10.2713,-0.2246489,,,10.2683,3.056476,10.2733,0.01836752,,,,,,,,,,,10.2708,3.762212,10.2675,5.003281,10.2692,3.909203,,,,,,,,,10.27,1.226587,,,10.2704,3.932213,,
,,,,10.2737,1.34431,,,10.2775,6.422323,10.2742,0.02719805,10.2742,2.274242,10.2792,0.01786291,10.2762,0.05954305,10.2746,3.547201,,,,,10.2783,2.36507,,,10.2788,1.370297,10.2754,1.277148,,,,,,,10.2746,2.750031,10.2779,-0.2265159,,,10.275,3.06571,10.28,0.01801429,,,,,,,,,,,10.2775,3.763171,10.2742,5.018167,10.2758,3.910162,,,,,,,,,10.2767,1.229917,,,10.2771,3.946745,,
,,,,10.2804,1.344512,,,10.2842,5.60295,10.2808,0.02800542,10.2808,2.278379,10.2858,0.01710601,10.2829,0.05934121,10.2812,3.548967,,,,,10.285,2.42537,,,10.2854,1.380995,10.2821,1.28507,,,,,,,10.2812,2.752453,10.2846,-0.2284838,,,10.2817,3.07333,10.2867,0.01756015,,,,,,,,,,,10.2842,3.764483,10.2808,5.03714,10.2825,3.911272,,,,,,,,,10.2833,1.233702,,,10.2837,3.961984,,
,,,,10.2871,1.344613,,,10.2908,4.884145,10.2875,0.02845956,10.2875,2.282265,10.2925,0.01680325,10.2896,0.05893752,10.2879,3.551541,,,,,10.2917,2.489,,,10.2921,1.391592,10.2888,1.292589,,,,,,,10.2879,2.755884,10.2912,-0.2304013,,,10.2883,3.079385,10.2933,0.01705555,,,,,,,,,,,10.2908,3.766249,10.2875,5.05909,10.2892,3.912382,,,,,,,,,10.29,1.23794,,,10.2904,3.977879,,
,,,,10.2937,1.344563,,,10.2975,4.26742,10.2942,0.02845956,10.2942,2.285797,10.2992,0.01690417,10.2963,0.05823108,10.2946,3.554871,,,,,10.2983,2.552681,,,10.2988,1.402138,10.2954,1.299704,,,,,,,10.2946,2.759871,10.2979,-0.2322179,,,10.295,3.084279,10.3,0.01645003,,,,,,,,,,,10.2975,3.768469,10.2942,5.083866,10.2958,3.913795,,,,,,,,,10.2967,1.242482,,,10.2971,3.994632,,
,,,,10.3004,1.344664,,,10.3042,3.749749,10.3008,0.02830818,10.3008,2.289077,10.3058,0.01720693,10.3029,0.05737326,10.3012,3.558706,,,,,10.305,2.611215,,,10.3054,1.412835,10.3021,1.306566,,,,,,,10.3012,2.763958,10.3046,-0.2336308,,,10.3017,3.088165,10.3067,0.01584451,,,,,,,,,,,10.3042,3.771093,10.3008,5.111115,10.3025,3.915763,,,,,,,,,10.3033,1.247074,,,10.3038,4.012293,,
,,,,10.3071,1.344916,,,10.3108,3.32442,10.3075,0.02820726,10.3075,2.292508,10.3125,0.01756015,10.3096,0.0565659,10.3079,3.562945,,,,,10.3117,2.660969,,,10.3121,1.423533,10.3087,1.313277,,,,,,,10.3079,2.768045,10.3112,-0.2343877,,,10.3083,3.091243,10.3133,0.0153399,,,,,,,,,,,10.3108,3.773869,10.3075,5.140382,10.3092,3.918084,,,,,,,,,10.31,1.251968,,,10.3104,4.03056,,
,,,,10.3138,1.34532,,,10.3175,2.982299,10.3142,0.02785404,10.3142,2.296242,10.3192,0.01816568,10.3163,0.05585945,10.3146,3.567688,,,,,10.3183,2.701892,,,10.3187,1.433928,10.3154,1.32014,,,,,,,10.3146,2.772284,10.3179,-0.23464,,,10.315,3.09422,10.32,0.01528944,,,,,,,,,,,10.3175,3.776644,10.3142,5.171213,10.3158,3.920355,,,,,,,,,10.3167,1.256913,,,10.3171,4.049079,,
,,,,10.3204,1.345774,,,10.3242,2.712287,10.3208,0.02714759,10.3208,2.300279,10.3258,0.0190235,10.3229,0.05515301,10.3212,3.572583,,,,,10.325,2.739888,,,10.3254,1.44402,10.3221,1.327053,,,,,,,10.3212,2.776472,10.3246,-0.2342868,,,10.3217,3.098156,10.3267,0.01574359,,,,,,,,,,,10.3242,3.779318,10.3208,5.203154,10.3225,3.922878,,,,,,,,,10.3233,1.262111,,,10.3238,4.068052,,
,,,,10.3271,1.34643,,,10.3308,2.502877,10.3275,0.02639069,10.3275,2.304165,10.3325,0.01957856,10.3296,0.05454749,10.3279,3.57773,,,,,10.3317,2.847015,,,10.3321,1.45396,10.3287,1.334067,,,,,,,10.3279,2.780408,10.3313,-0.2334289,,,10.3283,3.103454,10.3333,0.01645003,,,,,,,,,,,10.3308,3.781791,10.3275,5.2356,10.3292,3.926057,,,,,,,,,10.33,1.267258,,,10.3304,4.087227,,
,,,,10.3338,1.347237,,,10.3375,2.343524,10.3342,0.02563379,10.3342,2.307798,10.3392,0.01962902,10.3362,0.05399242,10.3346,3.583432,,,,,10.3383,3.710945,,,10.3387,1.46375,10.3354,1.340879,,,,,,,10.3346,2.784495,10.3379,-0.232117,,,10.335,3.110014,10.34,0.01740877,,,,,,,,,,,10.3375,3.784112,10.3342,5.268096,10.3358,3.929942,,,,,,,,,10.3367,1.272102,,,10.3371,4.106351,,
,,,,10.3404,1.347893,,,10.3442,2.224185,10.3408,0.0247255,10.3408,2.311078,10.3458,0.01988132,10.3429,0.0533869,10.3413,3.58979,,,,,10.345,8.263869,,,10.3454,1.47359,10.3421,1.34754,,,,,,,10.3413,2.788835,10.3446,-0.2306536,,,10.3417,3.117432,10.3467,0.01856936,,,,,,,,,,,10.3442,3.786635,10.3408,5.30024,10.3425,3.933979,,,,,,,,,10.3433,1.276694,,,10.3438,4.125072,,
